Product,Sales,Weekday,Month,Latitude,Longitude
Apple Airpods Headphones,150,6,8,37.7103803756268,-122.492005570244
20in Monitor,109.99,1,8,37.6582893117737,-122.421612415786
Wired Headphones,11.99,4,8,37.7398778844014,-122.406900812866
AAA Batteries (4-pack),2.99,7,8,37.7873130424253,-122.436025756528
Apple Airpods Headphones,150,2,8,37.7956587141425,-122.468205727985
Bose SoundSport Headphones,99.99,6,8,37.6577019207906,-122.446114932802
USB-C Charging Cable,11.95,6,8,37.7474120260952,-122.413119867587
Wired Headphones,11.99,6,8,37.7474120260952,-122.413119867587
Lightning Charging Cable,14.95,5,8,37.6323127886368,-122.473897402034
AA Batteries (4-pack),3.84,1,8,37.6374629114286,-122.465389383282
Lightning Charging Cable,14.95,2,8,37.7938509348743,-122.409211236456
20in Monitor,109.99,2,8,37.7938509348743,-122.409211236456
iPhone,700,3,8,37.7686069506447,-122.469041070798
Wired Headphones,11.99,6,8,37.7724591614653,-122.480318948579
USB-C Charging Cable,11.95,1,8,37.7019648925087,-122.435424455816
iPhone,700,3,8,37.7049533585745,-122.437101354682
AA Batteries (4-pack),3.84,6,8,37.6884176413622,-122.44134929178
Lightning Charging Cable,14.95,6,8,37.6622359836973,-122.395168292456
Apple Airpods Headphones,150,2,8,37.6914496581258,-122.424355833608
AA Batteries (4-pack),7.68,6,8,37.6744879120582,-122.493089445514
USB-C Charging Cable,11.95,5,8,37.7229781782816,-122.420190844846
Apple Airpods Headphones,150,1,8,37.6266700196622,-122.46185246765
Macbook Pro Laptop,1700,6,8,37.6448873933195,-122.407482092042
27in 4K Gaming Monitor,389.99,3,8,37.6268210122196,-122.439541552953
Macbook Pro Laptop,1700,6,8,37.7411126018697,-122.499174847643
USB-C Charging Cable,11.95,1,8,37.7555407760617,-122.454148110083
USB-C Charging Cable,11.95,6,8,37.7134978049962,-122.4391004295
AAA Batteries (4-pack),5.98,5,8,37.6604586002297,-122.421789023764
Apple Airpods Headphones,150,3,8,37.7797433968437,-122.389882384383
Bose SoundSport Headphones,99.99,6,8,37.7637424575716,-122.389965203869
27in 4K Gaming Monitor,389.99,5,8,37.7918318002186,-122.459911040991
AAA Batteries (4-pack),2.99,2,8,37.6834161782939,-122.415422275801
AAA Batteries (4-pack),2.99,4,8,37.6219624619262,-122.432422974059
Macbook Pro Laptop,1700,6,8,37.7206759601676,-122.415016671248
AAA Batteries (4-pack),2.99,1,8,37.7194973653993,-122.473084677966
Bose SoundSport Headphones,99.99,5,8,37.7148146711289,-122.474437735903
Lightning Charging Cable,29.9,1,8,37.6715514731953,-122.461223804909
Bose SoundSport Headphones,99.99,4,8,37.709053174061,-122.473786667064
LG Washing Machine,600,5,8,37.7093125972447,-122.470465957741
AA Batteries (4-pack),3.84,1,8,37.6148587360472,-122.467133503874
iPhone,700,7,8,37.6269148804252,-122.433430436451
Flatscreen TV,300,7,8,37.6269148804252,-122.433430436451
AA Batteries (4-pack),3.84,6,8,37.6209947252298,-122.510619768302
Lightning Charging Cable,14.95,6,8,37.6209947252298,-122.510619768302
AA Batteries (4-pack),7.68,6,8,37.6312045367268,-122.390311053838
ThinkPad Laptop,999.99,7,8,37.7528733469479,-122.472179017144
Lightning Charging Cable,14.95,7,8,37.7053317481166,-122.426443456509
Wired Headphones,11.99,3,8,37.7679217305531,-122.490529105169
AAA Batteries (4-pack),5.98,6,8,37.6853916130662,-122.393279280954
AA Batteries (4-pack),7.68,3,8,37.6266553302959,-122.439732569422
Bose SoundSport Headphones,99.99,7,8,37.6624338552288,-122.393708131593
Apple Airpods Headphones,150,2,8,37.6781452480198,-122.460490645351
Google Phone,600,2,8,37.618824763589,-122.429054711836
Apple Airpods Headphones,150,5,8,37.7068787286547,-122.417184383563
34in Ultrawide Monitor,379.99,6,8,37.7596060373134,-122.428520411515
AAA Batteries (4-pack),5.98,6,8,37.7193583111424,-122.499853514861
AA Batteries (4-pack),3.84,6,8,37.6274521271728,-122.472698889293
Wired Headphones,11.99,3,8,37.6430565252993,-122.462366617626
AA Batteries (4-pack),3.84,2,8,37.7865960473666,-122.473767143148
34in Ultrawide Monitor,379.99,3,8,37.7504315769954,-122.398497313663
USB-C Charging Cable,11.95,4,8,37.794310209826,-122.497791120462
Apple Airpods Headphones,150,4,8,37.608223721935,-122.495289264485
Apple Airpods Headphones,150,3,8,37.6305163133411,-122.473589885842
27in FHD Monitor,149.99,5,8,37.6687891847222,-122.493299410954
AAA Batteries (4-pack),2.99,5,8,37.6883770962547,-122.409085903122
Apple Airpods Headphones,150,5,8,37.7373458536277,-122.493076939809
iPhone,700,6,8,37.7962571215273,-122.459768917989
AA Batteries (4-pack),3.84,5,8,37.6957564874979,-122.45748427551
Flatscreen TV,300,4,8,37.6162716250206,-122.41919539401
27in FHD Monitor,149.99,7,8,37.6103548843194,-122.491053189065
AAA Batteries (4-pack),2.99,5,8,37.780440623603,-122.435469229268
LG Dryer,600,5,8,37.6984897620605,-122.413257685169
Bose SoundSport Headphones,99.99,2,8,37.7964024679399,-122.408484474947
AAA Batteries (4-pack),2.99,4,8,37.6386097263669,-122.406077693725
20in Monitor,109.99,7,8,37.7361005119753,-122.395236901866
LG Dryer,600,3,8,37.6477355727903,-122.440779680364
34in Ultrawide Monitor,379.99,2,8,37.7908911947488,-122.464109093332
Lightning Charging Cable,14.95,6,8,37.7486289291223,-122.465717667778
Google Phone,600,6,8,37.761445333433,-122.445143996834
AA Batteries (4-pack),7.68,3,8,37.768916584565,-122.406427472803
USB-C Charging Cable,11.95,1,8,37.6145118426574,-122.428692499224
USB-C Charging Cable,11.95,1,8,37.6145118426574,-122.428692499224
Bose SoundSport Headphones,99.99,5,8,37.7218792772051,-122.427976890036
Bose SoundSport Headphones,99.99,7,8,37.6824450903086,-122.405346655247
Wired Headphones,11.99,5,8,37.6661413118366,-122.457662125922
Vareebadd Phone,400,5,8,37.6859684553945,-122.492919504946
Bose SoundSport Headphones,99.99,2,8,37.6829316894296,-122.494572725548
iPhone,700,5,8,37.7764124687242,-122.448793853972
27in 4K Gaming Monitor,389.99,6,8,37.651387634733,-122.45888057316
AAA Batteries (4-pack),8.97,2,8,37.6987327432989,-122.456529297399
AA Batteries (4-pack),3.84,3,8,37.6459493304096,-122.450588564182
AAA Batteries (4-pack),2.99,3,8,37.7317237991887,-122.417012441716
AAA Batteries (4-pack),2.99,2,8,37.6868154175405,-122.510899832835
USB-C Charging Cable,11.95,4,8,37.7142517083321,-122.390072006136
AAA Batteries (4-pack),2.99,1,8,37.7943080444294,-122.412823095726
Lightning Charging Cable,14.95,1,8,37.6693507119496,-122.401325392133
Wired Headphones,11.99,4,8,37.7130520328265,-122.449062340586
Lightning Charging Cable,14.95,3,8,37.6564811914885,-122.430228957161
Bose SoundSport Headphones,99.99,1,8,37.7537487522161,-122.400318116118
Apple Airpods Headphones,150,4,8,37.6626777032528,-122.494458083851
34in Ultrawide Monitor,379.99,2,8,37.6755816657964,-122.495029942233
USB-C Charging Cable,11.95,6,8,37.6187625513735,-122.484111236447
34in Ultrawide Monitor,379.99,3,8,37.7067501714811,-122.410845965586
27in FHD Monitor,149.99,6,8,37.7228595310634,-122.449181052448
27in 4K Gaming Monitor,389.99,4,8,37.672024200853,-122.470968224106
Apple Airpods Headphones,150,4,8,37.672024200853,-122.470968224106
AAA Batteries (4-pack),2.99,4,8,37.6305550352195,-122.402875041651
Lightning Charging Cable,14.95,7,8,37.6675911346573,-122.49132716182
Wired Headphones,11.99,5,8,37.6123362412521,-122.489986040392
AAA Batteries (4-pack),5.98,3,8,37.6813725841182,-122.458255396689
AA Batteries (4-pack),7.68,2,8,37.6230817797426,-122.448403305501
Bose SoundSport Headphones,99.99,4,8,37.6478798596784,-122.511691938545
Apple Airpods Headphones,150,7,8,37.6753414252772,-122.41397948374
USB-C Charging Cable,11.95,1,8,37.6470325220263,-122.391780941791
Lightning Charging Cable,14.95,4,8,37.6470264449177,-122.413239511879
Google Phone,600,2,8,37.7628396311363,-122.413499002515
Apple Airpods Headphones,150,6,8,37.7757112594555,-122.498504542177
Wired Headphones,11.99,6,8,37.7803426864559,-122.470840218472
34in Ultrawide Monitor,379.99,6,8,37.6183676325406,-122.479227277149
Lightning Charging Cable,14.95,4,8,37.7079660346598,-122.431120177694
Wired Headphones,11.99,5,8,37.690575209613,-122.501128571712
Lightning Charging Cable,14.95,5,8,37.6189391592224,-122.481062925893
Wired Headphones,11.99,6,8,37.7936232064345,-122.438737149849
Bose SoundSport Headphones,99.99,5,8,37.7342979251814,-122.457671966419
USB-C Charging Cable,11.95,7,8,37.7439140865642,-122.469892437893
Wired Headphones,11.99,2,8,37.7708500655244,-122.46248464123
Lightning Charging Cable,14.95,6,8,37.7064051570474,-122.456794232385
Apple Airpods Headphones,150,6,8,37.7245400925256,-122.41930279524
Wired Headphones,11.99,2,8,37.7719932926636,-122.406899839511
USB-C Charging Cable,11.95,7,8,37.6093902463221,-122.412734742633
27in 4K Gaming Monitor,389.99,5,8,37.7892846469851,-122.421320590752
AAA Batteries (4-pack),5.98,3,8,37.6911529191757,-122.433622477449
AA Batteries (4-pack),3.84,4,8,37.6408162896855,-122.448703320051
AA Batteries (4-pack),3.84,3,8,37.7044457752514,-122.420822416632
AAA Batteries (4-pack),2.99,5,8,37.7801756406534,-122.435547792971
Apple Airpods Headphones,150,6,8,37.7087344145597,-122.465654262339
AA Batteries (4-pack),3.84,3,8,37.6213278177648,-122.486282432687
Wired Headphones,11.99,5,8,37.6444005695395,-122.477792952867
AA Batteries (4-pack),3.84,5,8,37.6661122260242,-122.398405796539
Lightning Charging Cable,14.95,6,8,37.72246811384,-122.400617039135
USB-C Charging Cable,11.95,5,8,37.6544739591026,-122.405128303849
AA Batteries (4-pack),3.84,5,8,37.6544739591026,-122.405128303849
Flatscreen TV,300,4,8,37.7196391387093,-122.428791955937
Wired Headphones,23.98,1,8,37.6356522703754,-122.437905931933
iPhone,700,5,8,37.7588222565769,-122.46341076023
Wired Headphones,11.99,7,8,37.7519434605236,-122.508245985295
Wired Headphones,11.99,6,8,37.7006732773462,-122.455568816283
LG Dryer,600,1,8,37.7755685107272,-122.503840044321
27in FHD Monitor,149.99,4,8,37.6632657342102,-122.460904984079
Lightning Charging Cable,14.95,4,8,37.6436035157358,-122.400722493419
Wired Headphones,11.99,6,8,37.7920542173653,-122.510846167902
Apple Airpods Headphones,150,5,8,37.63169623494,-122.426326398478
AA Batteries (4-pack),7.68,2,8,37.7480604811435,-122.473435945864
Bose SoundSport Headphones,99.99,5,8,37.695182479827,-122.460058233888
AAA Batteries (4-pack),5.98,3,8,37.7858943947031,-122.38890895381
27in 4K Gaming Monitor,389.99,2,8,37.7698196508514,-122.427192235434
27in 4K Gaming Monitor,389.99,6,8,37.6760266600891,-122.398419439113
iPhone,700,7,8,37.6606174435102,-122.48107141323
AA Batteries (4-pack),3.84,1,8,37.6557588762245,-122.402951042612
Wired Headphones,23.98,3,8,37.784103199986,-122.502928687699
Apple Airpods Headphones,150,6,8,37.7081361528868,-122.417440463042
Wired Headphones,11.99,4,8,37.7227129155433,-122.507606018477
AAA Batteries (4-pack),5.98,5,8,37.700855078887,-122.49895298602
AA Batteries (4-pack),3.84,5,8,37.6947273542512,-122.469816558247
Flatscreen TV,300,4,8,37.647368959924,-122.4104235369
Bose SoundSport Headphones,99.99,3,8,37.6444731265877,-122.415368385715
USB-C Charging Cable,11.95,7,8,37.6131783656572,-122.437698772727
AA Batteries (4-pack),7.68,7,8,37.6131783656572,-122.437698772727
AA Batteries (4-pack),23.04,3,8,37.6452596216614,-122.422545895916
Macbook Pro Laptop,1700,4,8,37.7921100746765,-122.46145161012
Macbook Pro Laptop,1700,2,8,37.7601454344078,-122.479756810713
ThinkPad Laptop,999.99,6,8,37.6079283290902,-122.508328140673
Bose SoundSport Headphones,99.99,4,8,37.6342315103487,-122.477617268845
AAA Batteries (4-pack),2.99,4,8,37.7649522247928,-122.397465377467
Apple Airpods Headphones,150,4,8,37.7649522247928,-122.397465377467
Bose SoundSport Headphones,99.99,4,8,37.6427269555246,-122.511636251827
Apple Airpods Headphones,150,2,8,37.6314808031984,-122.415345376623
USB-C Charging Cable,11.95,4,8,37.6717265641411,-122.450849070717
Bose SoundSport Headphones,99.99,5,8,37.6944395725108,-122.411766987333
AA Batteries (4-pack),7.68,6,8,37.6780651465062,-122.441491226551
Wired Headphones,11.99,5,8,37.6864176770961,-122.493075749295
USB-C Charging Cable,11.95,3,8,37.7814899290153,-122.411718054537
USB-C Charging Cable,11.95,6,8,37.7678419602097,-122.45888840215
34in Ultrawide Monitor,379.99,5,8,37.6816353987768,-122.435346969565
Wired Headphones,11.99,3,8,37.6971903471387,-122.474725684582
USB-C Charging Cable,11.95,2,8,37.7565660798199,-122.427987178163
USB-C Charging Cable,11.95,2,8,37.7565660798199,-122.427987178163
AAA Batteries (4-pack),2.99,5,8,37.6538863298967,-122.497742884903
27in FHD Monitor,149.99,2,8,37.7643170438637,-122.391347338879
Macbook Pro Laptop,1700,3,8,37.7923871617346,-122.478811620954
USB-C Charging Cable,11.95,1,8,37.6829750401384,-122.433545555188
Lightning Charging Cable,14.95,2,8,37.7181614255624,-122.389367880851
27in 4K Gaming Monitor,389.99,5,8,37.7327372188923,-122.486155885468
ThinkPad Laptop,999.99,1,8,37.6696526603117,-122.451347994668
Bose SoundSport Headphones,99.99,2,8,37.7911826051103,-122.498461143836
AA Batteries (4-pack),11.52,2,8,37.7911826051103,-122.498461143836
Bose SoundSport Headphones,99.99,7,8,37.7284717032995,-122.437863849729
34in Ultrawide Monitor,379.99,3,8,37.6989816387105,-122.42738309015
Apple Airpods Headphones,150,6,8,37.7909770489568,-122.402978426481
AA Batteries (4-pack),3.84,3,8,37.7369527325316,-122.409988977289
Bose SoundSport Headphones,99.99,5,8,37.7150231355636,-122.403232435098
Macbook Pro Laptop,1700,7,8,37.6258116211043,-122.423700554994
Lightning Charging Cable,14.95,7,8,37.6345190122363,-122.501457576109
AAA Batteries (4-pack),2.99,5,8,37.634109143516,-122.394112110043
ThinkPad Laptop,999.99,2,8,37.7428544586633,-122.413356293743
Bose SoundSport Headphones,99.99,2,8,37.7428544586633,-122.413356293743
AA Batteries (4-pack),3.84,4,8,37.7788196530119,-122.504898852611
27in FHD Monitor,149.99,2,8,37.788807952211,-122.504485717913
34in Ultrawide Monitor,379.99,5,8,37.7921380565788,-122.480678261507
Google Phone,1200,2,8,37.7737397123981,-122.428323123659
Lightning Charging Cable,14.95,3,8,37.7378552506429,-122.395490625718
Macbook Pro Laptop,1700,2,8,37.6461145971909,-122.406579362975
Lightning Charging Cable,29.9,5,8,37.7959463367831,-122.397127512227
Apple Airpods Headphones,150,2,8,37.7708700572763,-122.511305898456
27in FHD Monitor,149.99,7,8,37.6265009400218,-122.439285840584
Wired Headphones,11.99,5,8,37.7630447169574,-122.504867228258
USB-C Charging Cable,11.95,7,8,37.6622518823301,-122.422825959683
Bose SoundSport Headphones,99.99,4,8,37.7761265052833,-122.464160335051
USB-C Charging Cable,11.95,4,8,37.7170285422057,-122.388503648746
iPhone,700,5,5,37.610725629139,-122.429441557958
USB-C Charging Cable,11.95,7,5,37.6682262040161,-122.511300389118
Bose SoundSport Headphones,99.99,7,5,37.6281519980819,-122.389180181295
AAA Batteries (4-pack),5.98,5,5,37.6746094868628,-122.493940164507
34in Ultrawide Monitor,379.99,4,5,37.713764579226,-122.421574748438
Bose SoundSport Headphones,99.99,5,5,37.7799270641249,-122.490655511464
27in FHD Monitor,149.99,2,5,37.7398741986023,-122.427741406322
Lightning Charging Cable,14.95,3,5,37.7640241504916,-122.510645849929
Apple Airpods Headphones,150,7,5,37.6390651318479,-122.484129667474
Apple Airpods Headphones,150,4,5,37.6299496392516,-122.492260517287
27in 4K Gaming Monitor,389.99,2,5,37.7335888166563,-122.426609952827
27in FHD Monitor,149.99,4,5,37.7420753831065,-122.444601870228
Apple Airpods Headphones,150,3,5,37.7780346190357,-122.486856719438
Apple Airpods Headphones,150,3,5,37.6086896751991,-122.397154059962
Macbook Pro Laptop,1700,1,5,37.6691545047312,-122.487222151061
AA Batteries (4-pack),3.84,5,5,37.7711212595464,-122.434830952598
Google Phone,600,4,5,37.7011126834374,-122.432462578812
USB-C Charging Cable,23.9,4,5,37.7011126834374,-122.432462578812
USB-C Charging Cable,23.9,3,5,37.6412343184111,-122.44490831969
AA Batteries (4-pack),3.84,7,5,37.6518695480727,-122.46632101494
Bose SoundSport Headphones,99.99,1,5,37.6154671538182,-122.486124501125
Google Phone,600,7,5,37.79371177116,-122.425144735674
Macbook Pro Laptop,1700,4,5,37.7478900445719,-122.459870048565
27in 4K Gaming Monitor,389.99,3,5,37.7015822500408,-122.449729203913
Wired Headphones,11.99,2,5,37.6521394326778,-122.447805990725
Bose SoundSport Headphones,99.99,2,5,37.6521394326778,-122.447805990725
AA Batteries (4-pack),3.84,3,5,37.6974529565781,-122.47609358698
iPhone,700,7,5,37.6686653845924,-122.509711481765
Wired Headphones,11.99,7,5,37.6686653845924,-122.509711481765
Lightning Charging Cable,29.9,5,5,37.7650810265396,-122.486484034563
AA Batteries (4-pack),7.68,2,5,37.6439578080615,-122.459561477748
20in Monitor,109.99,1,5,37.7771700164533,-122.476926877763
USB-C Charging Cable,11.95,4,5,37.6073459982838,-122.509505104227
Apple Airpods Headphones,150,6,5,37.7301256205484,-122.463952589787
AA Batteries (4-pack),3.84,6,5,37.664459642946,-122.496867361702
27in FHD Monitor,149.99,2,5,37.6159930113004,-122.456571532106
USB-C Charging Cable,11.95,5,5,37.7574836161909,-122.484822490997
20in Monitor,109.99,5,5,37.6153768696044,-122.499947241413
27in 4K Gaming Monitor,389.99,5,5,37.7682278934485,-122.472223824234
AA Batteries (4-pack),7.68,6,5,37.7344877645449,-122.507109594776
AAA Batteries (4-pack),2.99,4,5,37.7113820000968,-122.398586582126
AAA Batteries (4-pack),2.99,1,5,37.7741173753245,-122.455001781239
27in 4K Gaming Monitor,389.99,7,5,37.6992568528371,-122.391666557349
USB-C Charging Cable,11.95,1,5,37.6746517451298,-122.390596897632
Apple Airpods Headphones,150,4,5,37.6759196509541,-122.431290625151
USB-C Charging Cable,11.95,1,5,37.6121422163485,-122.446985658026
Lightning Charging Cable,14.95,3,5,37.6694922626908,-122.433903198976
Apple Airpods Headphones,150,1,5,37.6626292257394,-122.466228631424
Bose SoundSport Headphones,99.99,2,5,37.7220045575354,-122.423592853103
Macbook Pro Laptop,1700,6,5,37.771637053075,-122.392733726402
AA Batteries (4-pack),3.84,6,5,37.6971807237264,-122.452403449972
Wired Headphones,11.99,4,5,37.7188679808602,-122.406519083893
AAA Batteries (4-pack),2.99,3,5,37.758662523358,-122.402407979851
Wired Headphones,11.99,6,5,37.7156832776982,-122.476232960184
Lightning Charging Cable,14.95,1,5,37.668468872542,-122.395154902189
USB-C Charging Cable,11.95,3,5,37.6581064456638,-122.495081899224
AAA Batteries (4-pack),5.98,2,5,37.6709784989565,-122.435322314058
AA Batteries (4-pack),3.84,2,5,37.6709784989565,-122.435322314058
AAA Batteries (4-pack),5.98,5,5,37.7630973184911,-122.427672523831
ThinkPad Laptop,999.99,2,5,37.7150305033997,-122.478409762728
USB-C Charging Cable,11.95,3,5,37.7196391387093,-122.428791955937
Flatscreen TV,300,3,5,37.6268401496599,-122.425614606049
Lightning Charging Cable,14.95,4,5,37.7217294585646,-122.394642804265
Wired Headphones,11.99,6,5,37.7543149154369,-122.42382735536
iPhone,700,1,5,37.6933275409635,-122.396152653943
Google Phone,600,4,5,37.7518790408205,-122.510050353527
Bose SoundSport Headphones,99.99,4,5,37.7518790408205,-122.510050353527
USB-C Charging Cable,11.95,4,5,37.7724492803182,-122.467659545183
Vareebadd Phone,400,1,5,37.732390214323,-122.456064838514
Bose SoundSport Headphones,99.99,1,5,37.732390214323,-122.456064838514
USB-C Charging Cable,11.95,4,5,37.7211927072946,-122.439316050902
Bose SoundSport Headphones,99.99,5,5,37.7942474696288,-122.468458756328
iPhone,700,5,5,37.7282941673285,-122.448266527022
Apple Airpods Headphones,150,2,5,37.7384423276666,-122.465042281367
AA Batteries (4-pack),3.84,4,5,37.7557800331954,-122.445215267252
Lightning Charging Cable,29.9,3,5,37.6892955293433,-122.446124333896
AAA Batteries (4-pack),2.99,3,5,37.7751637652981,-122.501450475251
AA Batteries (4-pack),11.52,3,5,37.7324306150578,-122.46990438432
AA Batteries (4-pack),3.84,5,5,37.6138408697606,-122.504138430219
27in FHD Monitor,149.99,6,5,37.6981516072166,-122.46037164521
Flatscreen TV,300,5,5,37.6514634318827,-122.423366330563
Apple Airpods Headphones,150,3,5,37.6927874925811,-122.433537153862
27in 4K Gaming Monitor,389.99,1,5,37.6072875169549,-122.457043737811
Bose SoundSport Headphones,99.99,3,5,37.6454083963501,-122.473644224964
Wired Headphones,23.98,1,5,37.6594833317698,-122.444132317307
Lightning Charging Cable,14.95,2,5,37.6418405448831,-122.479406757287
Lightning Charging Cable,14.95,3,5,37.7031630538432,-122.469538319725
Bose SoundSport Headphones,99.99,3,5,37.774656772253,-122.417726954829
USB-C Charging Cable,11.95,3,5,37.7543720385997,-122.440098199601
Wired Headphones,11.99,2,5,37.7330761246937,-122.468615557412
Wired Headphones,11.99,4,5,37.7091639604434,-122.42057251994
USB-C Charging Cable,11.95,4,5,37.7091639604434,-122.42057251994
Wired Headphones,11.99,5,5,37.6505992595964,-122.482293715073
Wired Headphones,11.99,6,5,37.7783870883945,-122.464850303898
Lightning Charging Cable,14.95,4,5,37.7474341926985,-122.458377901976
USB-C Charging Cable,23.9,4,5,37.7957304111896,-122.453413468154
LG Washing Machine,600,4,5,37.7932449468192,-122.512632956697
Google Phone,600,4,5,37.6120467094609,-122.448658051453
AAA Batteries (4-pack),2.99,3,5,37.6680128218379,-122.487631966439
34in Ultrawide Monitor,379.99,4,5,37.7588733221664,-122.510810420033
Bose SoundSport Headphones,99.99,2,5,37.7086673183309,-122.433011227527
USB-C Charging Cable,11.95,7,5,37.7272920469799,-122.438343621628
AAA Batteries (4-pack),2.99,3,5,37.6584331670083,-122.489502362885
AAA Batteries (4-pack),2.99,2,5,37.6471457460815,-122.416117086199
AAA Batteries (4-pack),2.99,5,5,37.7856780574574,-122.401605007175
Google Phone,600,7,5,37.641078246917,-122.489511385225
AA Batteries (4-pack),3.84,4,5,37.607826305136,-122.497250682113
AA Batteries (4-pack),3.84,2,5,37.6162704328375,-122.413112275466
Wired Headphones,11.99,6,5,37.6958178017173,-122.466140879455
20in Monitor,109.99,7,5,37.6958264244796,-122.399001849223
Bose SoundSport Headphones,99.99,7,5,37.658944274504,-122.402224633819
LG Washing Machine,600,1,5,37.7156705207425,-122.405295731181
27in FHD Monitor,149.99,5,5,37.6577210473788,-122.46085295648
USB-C Charging Cable,23.9,1,5,37.6608693295355,-122.491062754842
Google Phone,600,4,5,37.6906906850497,-122.393995835638
Bose SoundSport Headphones,99.99,4,5,37.6906906850497,-122.393995835638
Apple Airpods Headphones,150,4,5,37.6866272041773,-122.401846462159
ThinkPad Laptop,999.99,2,5,37.7115783889006,-122.404417767485
AAA Batteries (4-pack),8.97,2,5,37.6079035229411,-122.451544651164
Lightning Charging Cable,14.95,5,5,37.7616598135258,-122.411588887276
20in Monitor,109.99,7,5,37.6609931384468,-122.467671257765
AA Batteries (4-pack),7.68,6,5,37.7378552506429,-122.395490625718
ThinkPad Laptop,999.99,1,5,37.7349938180108,-122.39024954946
AAA Batteries (4-pack),5.98,1,5,37.7349938180108,-122.39024954946
AAA Batteries (4-pack),2.99,4,5,37.6648648456089,-122.445301870758
AAA Batteries (4-pack),2.99,4,5,37.6202004045717,-122.392921097286
AAA Batteries (4-pack),8.97,3,5,37.7716931246901,-122.457201440229
Wired Headphones,11.99,5,5,37.6571471065361,-122.46272480086
USB-C Charging Cable,11.95,7,5,37.6241903373256,-122.481113138543
Lightning Charging Cable,14.95,3,5,37.7630358594437,-122.45976041043
Lightning Charging Cable,14.95,1,5,37.7524854852339,-122.4474169041
Wired Headphones,11.99,4,5,37.7850263177994,-122.417127063783
Apple Airpods Headphones,150,1,5,37.6732763837239,-122.468103219907
Wired Headphones,11.99,4,5,37.6445958834206,-122.469859910019
Lightning Charging Cable,14.95,3,5,37.7155978796204,-122.402539518932
AA Batteries (4-pack),3.84,2,5,37.6163417598778,-122.496078645595
AAA Batteries (4-pack),2.99,1,5,37.7481414464362,-122.460972992229
ThinkPad Laptop,999.99,6,5,37.778878775837,-122.418922178694
Apple Airpods Headphones,150,1,5,37.6783271785979,-122.476115714836
Apple Airpods Headphones,150,2,5,37.7901258963582,-122.447472019807
Macbook Pro Laptop,1700,4,5,37.6390284325453,-122.448149289041
AA Batteries (4-pack),3.84,2,5,37.7391727509031,-122.418858263669
AAA Batteries (4-pack),2.99,1,5,37.6102964574119,-122.508662072666
AAA Batteries (4-pack),11.96,6,5,37.6173242256808,-122.485446529074
Lightning Charging Cable,14.95,2,5,37.6358865301743,-122.393712123037
Macbook Pro Laptop,1700,2,5,37.7201110070226,-122.390535104209
Wired Headphones,11.99,4,5,37.7168308303996,-122.496209694693
Wired Headphones,11.99,2,5,37.7802696366226,-122.507534580424
Lightning Charging Cable,14.95,2,5,37.7818829403524,-122.431179322915
27in 4K Gaming Monitor,389.99,4,5,37.6568482493151,-122.404371759259
Bose SoundSport Headphones,99.99,5,5,37.6978093207894,-122.491764234701
27in 4K Gaming Monitor,389.99,6,5,37.6458315655439,-122.50889573533
USB-C Charging Cable,11.95,7,5,37.7438012109091,-122.458827653081
AA Batteries (4-pack),3.84,5,5,37.6926445653904,-122.406062206916
20in Monitor,109.99,4,5,37.7404185530649,-122.390789952362
27in FHD Monitor,149.99,1,5,37.7549520974692,-122.444343779436
27in FHD Monitor,149.99,6,5,37.7410593377126,-122.404229762802
AA Batteries (4-pack),7.68,6,5,37.6652666458083,-122.414893934892
Apple Airpods Headphones,150,7,5,37.637594481538,-122.398491622437
AAA Batteries (4-pack),5.98,1,5,37.7972086275335,-122.428612726392
USB-C Charging Cable,11.95,5,5,37.7398475903672,-122.489522396991
Apple Airpods Headphones,150,5,5,37.6128484526593,-122.49101293676
27in 4K Gaming Monitor,389.99,5,5,37.6128484526593,-122.49101293676
Apple Airpods Headphones,150,1,5,37.7043251951058,-122.427571755584
20in Monitor,109.99,4,5,37.7679814453151,-122.442353072265
Vareebadd Phone,400,4,5,37.7332518580228,-122.452276226787
27in FHD Monitor,149.99,1,5,37.7456762740514,-122.403321075343
Lightning Charging Cable,14.95,5,5,37.7706099244769,-122.474415823624
USB-C Charging Cable,11.95,2,5,37.77364069177,-122.413114740947
Apple Airpods Headphones,150,6,5,37.6949523976241,-122.450635042876
Wired Headphones,11.99,1,5,37.6332808112855,-122.502041663667
iPhone,700,1,5,37.7572181252467,-122.493328655319
Lightning Charging Cable,14.95,1,5,37.7572181252467,-122.493328655319
Lightning Charging Cable,14.95,3,5,37.6547765810439,-122.511351388127
USB-C Charging Cable,11.95,3,5,37.7859197625185,-122.400890211373
ThinkPad Laptop,999.99,6,5,37.7776077427927,-122.494311020915
USB-C Charging Cable,11.95,4,5,37.6628483679702,-122.458384708247
Lightning Charging Cable,14.95,2,5,37.6521537627834,-122.474478686055
ThinkPad Laptop,999.99,5,5,37.7502639485288,-122.462367056611
AAA Batteries (4-pack),2.99,1,5,37.6461220723251,-122.441717876195
USB-C Charging Cable,11.95,3,5,37.6714569644467,-122.465337406306
AAA Batteries (4-pack),5.98,2,5,37.753206337287,-122.465823212478
Wired Headphones,11.99,7,5,37.7341682020694,-122.506706917308
Vareebadd Phone,400,7,5,37.7590218426496,-122.495005857347
USB-C Charging Cable,11.95,2,5,37.7057409327689,-122.391677133844
ThinkPad Laptop,999.99,6,5,37.6371174975543,-122.435420048387
